,Server,Latency,Jitter,Download,Upload,Packet Loss
Sat Jun 26 02:36:01,Airtel Broadband - Chennai,39.78,0.25,21.80,5.63,
Sat Jun 26 02:38:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.70,28.50,13.77,5.43,
Sat Jun 26 02:40:01,Airconnect Fibernet - Chennai,39.44,29.73,19.20,5.34,0.0
Sat Jun 26 02:42:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,42.22,19.45,17.96,5.15,
Sat Jun 26 02:44:01,Airtel Broadband - Chennai,40.19,28.66,16.78,5.71,
Sat Jun 26 02:46:01,Airgenie - Chennai,39.63,30.49,5.83,5.42,
Sat Jun 26 02:48:01,TataSky Broadband Private Limited - Chennai,39.67,24.44,14.37,5.59,0.0
Sat Jun 26 02:50:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,41.64,28.71,21.03,5.69,
Sat Jun 26 02:52:01,ACT Fibernet - Chennai,39.96,38.26,20.76,5.32,0.3
Sat Jun 26 02:54:01,Sri Vari Network Private Limited - Chennai,40.71,32.26,17.09,6.39,
Sat Jun 26 02:56:01,Jio - Chennai,41.57,23.03,16.77,5.47,
Sat Jun 26 02:58:01,TataSky Broadband Private Limited - Chennai,38.94,22.66,16.74,5.38,0.0
Sat Jun 26 03:00:01,Airtel Broadband - Chennai,39.88,29.57,16.93,4.48,
Sat Jun 26 03:02:01,Airconnect Fibernet - Chennai,40.61,29.18,19.69,5.95,0.3
Sat Jun 26 03:04:01,Shyam Spectra - Chennai,55.08,7.28,21.24,5.73,0.0
Sat Jun 26 03:06:01,Airconnect Fibernet - Chennai,40.88,23.99,22.35,6.45,0.0
Sat Jun 26 03:08:01,Airgenie - Chennai,40.73,23.78,5.63,5.71,
Sat Jun 26 03:10:01,Airtel Broadband - Chennai,39.55,28.02,18.64,5.37,
Sat Jun 26 03:12:01,Airconnect Fibernet - Chennai,56.98,12.39,18.63,5.32,1.3
Sat Jun 26 03:14:01,TataSky Broadband Private Limited - Chennai,40.91,11.71,19.65,5.46,0.0
Sat Jun 26 03:16:01,Jio - Chennai,42.97,20.56,13.11,5.62,
Sat Jun 26 03:18:01,Sri Vari Network Private Limited - Chennai,54.75,14.98,19.81,5.74,
Sat Jun 26 03:20:01,Sri Vari Network Private Limited - Chennai,41.10,17.82,19.09,5.79,
Sat Jun 26 03:22:01,Airconnect Fibernet - Chennai,40.00,19.17,12.99,5.93,0.0
Sat Jun 26 03:24:01,Airgenie - Chennai,40.19,29.93,5.58,5.59,
Sat Jun 26 03:26:01,Shyam Spectra - Chennai,40.05,19.58,18.17,5.43,1.3
Sat Jun 26 03:28:01,ACT Fibernet - Chennai,39.71,28.72,19.96,5.47,0.0
Sat Jun 26 03:30:01,Vi India - Chennai,78.50,3.65,13.15,5.57,0.0
Sat Jun 26 03:32:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,42.67,23.16,18.54,5.54,
Sat Jun 26 03:34:01,Airgenie - Chennai,42.53,32.48,5.36,5.65,
Sat Jun 26 03:36:01,Airconnect Fibernet - Chennai,40.23,29.64,17.21,5.69,0.3
Sat Jun 26 03:38:01,Jio - Chennai,44.78,17.19,16.57,5.55,
Sat Jun 26 03:40:01,Airconnect Fibernet - Chennai,41.00,18.80,14.43,5.78,0.0
Sat Jun 26 03:42:01,Sri Vari Network Private Limited - Chennai,40.81,17.58,16.51,5.50,
Sat Jun 26 03:44:01,Sri Vari Network Private Limited - Chennai,43.33,10.02,20.98,5.73,
Sat Jun 26 03:46:01,Airtel Broadband - Chennai,53.89,10.08,18.09,5.91,
Sat Jun 26 03:48:01,Sri Vari Network Private Limited - Chennai,41.97,27.73,21.26,5.81,
Sat Jun 26 03:50:01,Shyam Spectra - Chennai,40.36,28.35,14.37,5.40,0.0
Sat Jun 26 03:52:01,Airconnect Fibernet - Chennai,40.18,23.29,,,
Sat Jun 26 03:54:01,,,,,,
Sat Jun 26 03:56:01,,,,,,
Sat Jun 26 03:58:01,,,,,,
Sat Jun 26 04:00:01,,,,,,
Sat Jun 26 04:02:01,,,,,,
Sat Jun 26 04:04:01,,,,,,
Sat Jun 26 04:06:01,,,,,,
Sat Jun 26 04:08:01,,,,,,
Sat Jun 26 04:10:01,,,,,,
Sat Jun 26 04:12:01,,,,,,
Sat Jun 26 04:14:01,,,,,,
Sat Jun 26 04:16:01,,,,,,
Sat Jun 26 04:18:01,,,,,,
Sat Jun 26 04:20:01,,,,,,
Sat Jun 26 04:22:02,,,,,,
Sat Jun 26 04:24:01,,,,,,
Sat Jun 26 04:26:01,,,,,,
Sat Jun 26 04:28:01,,,,,,
Sat Jun 26 04:30:01,,,,,,
Sat Jun 26 04:32:01,,,,,,
Sat Jun 26 04:34:01,,,,,,
Sat Jun 26 04:36:01,,,,,,
Sat Jun 26 04:38:01,,,,,,
Sat Jun 26 04:40:01,,,,,,
Sat Jun 26 04:42:01,,,,,,
Sat Jun 26 04:44:01,,,,,,
Sat Jun 26 04:46:01,,,,,,
Sat Jun 26 04:48:01,,,,,,
Sat Jun 26 04:50:01,,,,,,
Sat Jun 26 04:52:01,,,,,,
Sat Jun 26 04:54:01,,,,,,
Sat Jun 26 04:56:01,,,,,,
Sat Jun 26 04:58:01,,,,,,
Sat Jun 26 05:00:01,,,,,,
Sat Jun 26 05:02:01,,,,,,
Sat Jun 26 05:04:01,,,,,,
Sat Jun 26 05:06:01,,,,,,
Sat Jun 26 05:08:01,,,,,,
Sat Jun 26 05:10:01,,,,,,
Sat Jun 26 05:12:01,,,,,,
Sat Jun 26 05:14:01,,,,,,
Sat Jun 26 05:16:01,,,,,,
Sat Jun 26 05:18:01,,,,,,
Sat Jun 26 05:20:01,,,,,,
Sat Jun 26 05:22:01,,,,,,
Sat Jun 26 05:24:01,,,,,,
Sat Jun 26 05:26:01,,,,,,
Sat Jun 26 05:28:01,,,,,,
Sat Jun 26 05:30:01,,,,,,
Sat Jun 26 05:32:01,,,,,,
Sat Jun 26 05:34:01,,,,,,
Sat Jun 26 05:36:01,,,,,,
Sat Jun 26 05:38:01,,,,,,
Sat Jun 26 05:40:01,,,,,,
Sat Jun 26 05:42:01,,,,,,
Sat Jun 26 05:44:01,,,,,,
Sat Jun 26 05:46:01,,,,,,
Sat Jun 26 05:48:01,,,,,,
Sat Jun 26 05:50:01,,,,,,
Sat Jun 26 05:52:01,,,,,,
Sat Jun 26 05:54:02,,,,,,
Sat Jun 26 05:56:01,,,,,,
Sat Jun 26 05:58:01,,,,,,
Sat Jun 26 06:00:01,,,,,,
Sat Jun 26 06:02:01,,,,,,
Sat Jun 26 06:04:01,,,,,,
Sat Jun 26 06:06:01,,,,,,
Sat Jun 26 06:08:01,,,,,,
Sat Jun 26 06:10:01,,,,,,
Sat Jun 26 06:12:01,,,,,,
Sat Jun 26 06:14:01,,,,,,
Sat Jun 26 06:16:01,,,,,,
Sat Jun 26 06:18:01,,,,,,
Sat Jun 26 06:20:01,,,,,,
Sat Jun 26 06:22:01,,,,,,
Sat Jun 26 06:24:01,,,,,,
Sat Jun 26 06:26:01,,,,,,
Sat Jun 26 06:28:01,,,,,,
Sat Jun 26 06:30:01,,,,,,
Sat Jun 26 06:32:01,,,,,,
Sat Jun 26 06:34:01,,,,,,
Sat Jun 26 06:36:01,,,,,,
Sat Jun 26 06:38:01,,,,,,
Sat Jun 26 06:40:01,,,,,,
Sat Jun 26 06:42:01,,,,,,
Sat Jun 26 06:44:01,,,,,,
Sat Jun 26 06:46:01,,,,,,
Sat Jun 26 06:48:01,,,,,,
Sat Jun 26 06:50:01,,,,,,
Sat Jun 26 06:52:01,,,,,,
Sat Jun 26 06:54:01,,,,,,
Sat Jun 26 06:56:01,,,,,,
Sat Jun 26 06:58:01,,,,,,
Sat Jun 26 07:00:01,,,,,,
Sat Jun 26 07:02:01,,,,,,
Sat Jun 26 07:04:01,,,,,,
Sat Jun 26 07:06:01,,,,,,
Sat Jun 26 07:08:01,,,,,,
Sat Jun 26 07:10:01,,,,,,
Sat Jun 26 07:12:01,,,,,,
Sat Jun 26 07:14:01,,,,,,
Sat Jun 26 07:16:01,,,,,,
Sat Jun 26 07:18:01,,,,,,
Sat Jun 26 07:20:01,,,,,,
Sat Jun 26 07:22:01,,,,,,
Sat Jun 26 07:24:01,,,,,,
Sat Jun 26 07:26:01,,,,,,
Sat Jun 26 07:28:01,,,,,,
Sat Jun 26 07:30:01,,,,,,
Sat Jun 26 07:32:01,,,,,,
Sat Jun 26 07:34:01,,,,,,
Sat Jun 26 07:36:01,,,,,,
Sat Jun 26 07:38:01,,,,,,
Sat Jun 26 07:40:01,,,,,,
Sat Jun 26 07:42:01,,,,,,
Sat Jun 26 07:44:01,,,,,,
Sat Jun 26 07:46:01,,,,,,
Sat Jun 26 07:48:01,,,,,,
Sat Jun 26 07:50:01,,,,,,
Sat Jun 26 07:52:01,,,,,,
Sat Jun 26 07:54:01,,,,,,
Sat Jun 26 07:56:01,,,,,,
Sat Jun 26 07:58:01,,,,,,
Sat Jun 26 08:00:01,,,,,,
Sat Jun 26 08:02:01,,,,,,
Sat Jun 26 08:04:01,,,,,,
Sat Jun 26 08:06:01,,,,,,
Sat Jun 26 08:08:01,,,,,,
Sat Jun 26 08:10:01,,,,,,
Sat Jun 26 08:12:01,,,,,,
Sat Jun 26 08:14:01,,,,,,
Sat Jun 26 08:16:01,,,,,,
Sat Jun 26 08:18:01,,,,,,
Sat Jun 26 08:20:01,,,,,,
Sat Jun 26 08:22:01,,,,,,
Sat Jun 26 08:24:01,,,,,,
Sat Jun 26 08:26:01,,,,,,
Sat Jun 26 08:28:01,,,,,,
Sat Jun 26 08:30:01,,,,,,
Sat Jun 26 08:32:01,,,,,,
Sat Jun 26 08:34:01,,,,,,
Sat Jun 26 08:36:01,,,,,,
Sat Jun 26 08:38:01,,,,,,
Sat Jun 26 08:40:01,,,,,,
Sat Jun 26 08:42:01,,,,,,
Sat Jun 26 08:44:01,,,,,,
Sat Jun 26 08:46:01,,,,,,
Sat Jun 26 08:48:01,,,,,,
Sat Jun 26 08:50:01,,,,,,
Sat Jun 26 08:52:01,,,,,,
Sat Jun 26 08:54:01,,,,,,
Sat Jun 26 08:56:01,,,,,,
Sat Jun 26 08:58:01,,,,,,
Sat Jun 26 09:00:01,,,,,,
Sat Jun 26 09:02:01,,,,,,
Sat Jun 26 09:04:01,,,,,,
Sat Jun 26 09:06:01,,,,,,
Sat Jun 26 09:08:01,,,,,,
Sat Jun 26 09:10:01,,,,,,
Sat Jun 26 09:12:01,,,,,,
Sat Jun 26 09:14:01,,,,,,
Sat Jun 26 09:16:01,,,,,,
Sat Jun 26 09:18:01,,,,,,
Sat Jun 26 09:20:01,,,,,,
Sat Jun 26 09:22:01,,,,,,
Sat Jun 26 09:24:01,,,,,,
Sat Jun 26 09:26:01,,,,,,
Sat Jun 26 09:28:01,,,,,,
Sat Jun 26 09:30:01,,,,,,
Sat Jun 26 09:32:01,Airtel Broadband - Chennai,,,,,
Sat Jun 26 09:34:01,Vi India - Chennai,477.14,134.26,9.12,2.30,0.0
Sat Jun 26 09:36:01,,,,,,
Sat Jun 26 09:38:01,Airgenie - Chennai,616.72,32.88,6.99,1.90,
Sat Jun 26 09:40:01,ACT Fibernet - Chennai,,,,,
Sat Jun 26 09:42:01,Airconnect Fibernet - Chennai,384.22,108.79,5.31,3.57,0.4
Sat Jun 26 09:44:01,Sri Vari Network Private Limited - Chennai,45.18,8.84,9.71,2.94,
Sat Jun 26 09:46:01,ACT Fibernet - Chennai,39.48,19.34,13.96,3.89,0.0
Sat Jun 26 09:48:01,Jio - Chennai,62.21,7.96,15.01,4.23,
Sat Jun 26 09:50:01,Airtel Broadband - Chennai,52.29,11.88,8.76,3.63,
Sat Jun 26 09:52:01,Sri Vari Network Private Limited - Chennai,41.52,30.51,15.71,4.10,
Sat Jun 26 09:54:01,TataSky Broadband Private Limited - Chennai,39.99,21.78,6.79,3.19,0.0
Sat Jun 26 09:56:01,Airtel Broadband - Chennai,38.35,30.20,10.71,3.71,
Sat Jun 26 09:58:02,Airtel Broadband - Chennai,39.97,20.02,9.29,4.15,
Sat Jun 26 10:00:01,Airconnect Fibernet - Chennai,39.17,10.16,5.29,3.60,0.0
Sat Jun 26 10:02:01,Airconnect Fibernet - Chennai,47.69,8.44,6.21,2.68,0.0
Sat Jun 26 10:04:01,Airgenie - Chennai,41.76,20.66,7.03,3.51,
Sat Jun 26 10:06:01,Sri Vari Network Private Limited - Chennai,39.99,29.67,4.31,3.50,
Sat Jun 26 10:08:01,ACT Fibernet - Chennai,39.32,25.76,5.62,3.26,0.0
Sat Jun 26 10:10:01,Airgenie - Chennai,39.84,30.34,6.80,1.24,
Sat Jun 26 10:12:01,TataSky Broadband Private Limited - Chennai,38.72,22.61,5.74,3.16,0.0
Sat Jun 26 10:14:01,Shyam Spectra - Chennai,39.79,20.53,9.19,3.65,0.0
Sat Jun 26 10:16:01,Airtel Broadband - Chennai,40.02,21.92,9.99,2.35,
Sat Jun 26 10:18:01,Airconnect Fibernet - Chennai,57.01,7.10,6.83,1.60,0.0
Sat Jun 26 10:20:01,Shyam Spectra - Chennai,39.76,27.54,7.31,0.92,0.0
Sat Jun 26 10:22:01,Airgenie - Chennai,40.03,12.21,5.16,1.50,
Sat Jun 26 10:24:01,Airconnect Fibernet - Chennai,39.85,29.10,7.52,1.80,0.0
Sat Jun 26 10:26:01,Sri Vari Network Private Limited - Chennai,53.46,17.19,8.74,1.75,
Sat Jun 26 10:28:01,ACT Fibernet - Chennai,153.65,5.90,,,
Sat Jun 26 10:30:01,Jio - Chennai,41.19,20.92,9.33,2.34,
Sat Jun 26 10:32:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,80.00,15.32,4.47,1.23,
Sat Jun 26 10:34:01,Airconnect Fibernet - Chennai,49.01,9.35,7.05,1.12,0.7
Sat Jun 26 10:36:01,Airconnect Fibernet - Chennai,55.80,9.21,2.64,1.34,0.8
Sat Jun 26 10:38:01,Airgenie - Chennai,45.14,19.22,3.35,1.18,
Sat Jun 26 10:40:01,Airtel Broadband - Chennai,53.56,16.40,5.46,2.02,
Sat Jun 26 10:42:01,Airtel Broadband - Chennai,77.92,9.05,5.27,1.60,
Sat Jun 26 10:44:01,Airgenie - Chennai,39.15,21.92,6.31,0.69,
Sat Jun 26 10:46:01,Airtel Broadband - Chennai,47.66,15.54,3.76,0.17,
Sat Jun 26 10:48:01,ACT Fibernet - Chennai,61.70,6.07,2.58,1.34,0.0
Sat Jun 26 10:50:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,155.89,4.41,1.53,0.75,
Sat Jun 26 10:52:01,Airtel Broadband - Chennai,40.54,23.98,7.54,0.62,
Sat Jun 26 10:54:01,Jio - Chennai,77.77,1.02,2.85,0.36,
Sat Jun 26 10:56:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,71.93,8.16,7.87,0.35,
Sat Jun 26 10:58:01,Airgenie - Chennai,74.14,5.52,2.41,0.45,
Sat Jun 26 11:00:01,Airgenie - Chennai,114.58,25.11,2.28,0.07,
Sat Jun 26 11:02:01,ACT Fibernet - Chennai,72.91,6.85,1.00,0.37,0.3
Sat Jun 26 11:04:01,Jio - Chennai,78.58,1.26,0.94,0.34,
Sat Jun 26 11:06:01,Airgenie - Chennai,79.23,0.70,3.45,,
Sat Jun 26 11:08:01,TataSky Broadband Private Limited - Chennai,71.28,14.28,3.72,0.43,0.0
Sat Jun 26 11:10:01,Airconnect Fibernet - Chennai,75.71,2.49,1.93,0.33,0.0
Sat Jun 26 11:12:01,Airconnect Fibernet - Chennai,45.91,27.93,1.88,,
Sat Jun 26 11:14:01,Airconnect Fibernet - Chennai,44.88,19.84,2.99,0.56,0.7
Sat Jun 26 11:16:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,55.29,14.53,4.09,0.31,
Sat Jun 26 11:18:01,Airtel Broadband - Chennai,46.65,50.06,4.35,0.68,
Sat Jun 26 11:20:01,TataSky Broadband Private Limited - Chennai,47.23,16.49,8.69,0.40,0.0
Sat Jun 26 11:22:01,Airgenie - Chennai,48.00,16.25,4.71,0.60,
Sat Jun 26 11:24:01,ACT Fibernet - Chennai,62.13,8.20,1.28,0.34,0.0
Sat Jun 26 11:26:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,80.10,80.27,4.18,,
Sat Jun 26 11:28:01,Jio - Chennai,78.89,1.90,4.29,0.45,
Sat Jun 26 11:30:01,Airgenie - Chennai,48.91,157.30,3.96,0.05,
Sat Jun 26 11:32:01,TataSky Broadband Private Limited - Chennai,78.44,1.56,6.83,0.21,14.3
Sat Jun 26 11:34:02,Airtel Broadband - Chennai,58.31,7.22,2.97,0.27,
Sat Jun 26 11:36:01,Airgenie - Chennai,77.49,3.04,5.20,0.54,
Sat Jun 26 11:38:01,Airtel Broadband - Chennai,53.44,18.37,4.54,0.76,
Sat Jun 26 11:40:01,Airconnect Fibernet - Chennai,38.34,28.21,3.82,0.79,0.0
Sat Jun 26 11:42:01,Sri Vari Network Private Limited - Chennai,79.44,1.38,1.24,0.55,
Sat Jun 26 11:44:01,Airconnect Fibernet - Chennai,153.96,3.51,3.29,,
Sat Jun 26 11:46:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,78.48,2.13,4.98,0.84,
Sat Jun 26 11:48:01,Airconnect Fibernet - Chennai,56.47,10.12,1.07,0.86,0.7
Sat Jun 26 11:50:01,Airtel Broadband - Chennai,78.92,1.97,1.38,0.69,
Sat Jun 26 11:52:01,Airtel Broadband - Chennai,70.82,5.35,4.42,0.87,
Sat Jun 26 11:54:01,ACT Fibernet - Chennai,159.73,0.22,1.94,0.53,0.0
Sat Jun 26 11:56:01,Airtel Broadband - Chennai,40.29,12.49,0.96,1.03,
Sat Jun 26 11:58:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,46.48,16.22,1.34,1.26,
Sat Jun 26 12:00:01,ACT Fibernet - Chennai,59.39,6.69,1.01,1.31,0.0
Sat Jun 26 12:02:01,Airconnect Fibernet - Chennai,76.21,3.12,2.23,1.79,0.0
Sat Jun 26 12:04:01,Sri Vari Network Private Limited - Chennai,150.45,11.98,1.01,1.38,
Sat Jun 26 12:06:01,Airconnect Fibernet - Chennai,40.22,21.07,1.04,2.14,0.0
Sat Jun 26 12:08:01,Airgenie - Chennai,43.31,18.00,3.76,1.91,
Sat Jun 26 12:10:01,Airgenie - Chennai,40.42,20.08,5.16,1.39,
Sat Jun 26 12:12:01,Airgenie - Chennai,42.64,17.20,2.81,1.76,
Sat Jun 26 12:14:01,Airtel Broadband - Chennai,39.68,20.50,7.85,2.01,
Sat Jun 26 12:16:01,Airconnect Fibernet - Chennai,39.96,13.60,4.89,2.13,0.0
Sat Jun 26 12:18:01,TataSky Broadband Private Limited - Chennai,46.01,7.53,6.67,2.28,0.0
Sat Jun 26 12:20:01,Jio - Chennai,42.96,19.99,2.31,1.73,
Sat Jun 26 12:22:01,Jio - Chennai,40.90,21.84,4.24,2.30,
Sat Jun 26 12:24:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,49.49,14.96,9.41,1.57,
Sat Jun 26 12:26:01,Airtel Broadband - Chennai,39.27,19.86,2.39,1.52,
Sat Jun 26 12:28:01,Airtel Broadband - Chennai,84.80,35.28,1.03,1.80,
Sat Jun 26 12:30:01,Jio - Chennai,41.35,42.11,1.57,1.80,
Sat Jun 26 12:32:01,Airgenie - Chennai,72.34,53.55,2.38,2.24,
Sat Jun 26 12:34:01,TataSky Broadband Private Limited - Chennai,42.96,20.09,3.91,1.25,6.4
Sat Jun 26 12:36:01,Jio - Chennai,58.91,47.81,2.67,1.85,
Sat Jun 26 12:38:01,Airtel Broadband - Chennai,81.43,101.27,5.34,1.71,
Sat Jun 26 12:40:01,Shyam Spectra - Chennai,70.20,10.50,7.68,1.16,0.0
Sat Jun 26 12:42:01,Airconnect Fibernet - Chennai,52.47,31.52,6.86,1.81,0.3
Sat Jun 26 12:44:01,Airconnect Fibernet - Chennai,38.95,21.38,7.03,2.18,0.3
Sat Jun 26 12:46:01,Sri Vari Network Private Limited - Chennai,53.89,26.30,4.53,1.70,
Sat Jun 26 12:48:01,Airgenie - Chennai,49.09,19.84,4.28,2.41,
Sat Jun 26 12:50:01,Shyam Spectra - Chennai,48.69,18.76,4.87,2.37,0.0
Sat Jun 26 12:52:01,Jio - Chennai,73.06,20.79,5.67,2.15,
Sat Jun 26 12:54:01,Shyam Spectra - Chennai,51.09,9.77,5.32,2.11,0.0
Sat Jun 26 12:56:01,Airtel Broadband - Chennai,62.29,22.21,9.70,1.81,
Sat Jun 26 12:58:01,Airtel Broadband - Chennai,39.48,49.04,12.10,2.06,
Sat Jun 26 13:00:01,TataSky Broadband Private Limited - Chennai,53.78,18.41,4.89,1.94,0.0
Sat Jun 26 13:02:01,Shyam Spectra - Chennai,48.50,13.03,,,
Sat Jun 26 13:04:01,Airgenie - Chennai,39.95,18.08,7.26,2.11,
Sat Jun 26 13:06:01,TataSky Broadband Private Limited - Chennai,48.24,16.42,8.38,2.14,0.0
Sat Jun 26 13:08:01,Airtel Broadband - Chennai,149.26,7.53,3.21,1.80,
Sat Jun 26 13:10:01,ACT Fibernet - Chennai,51.40,12.25,3.12,2.27,0.0
Sat Jun 26 13:12:01,Sri Vari Network Private Limited - Chennai,36.65,19.03,8.99,2.68,
Sat Jun 26 13:14:01,Airtel Broadband - Chennai,40.10,10.14,9.69,2.70,
Sat Jun 26 13:16:01,TataSky Broadband Private Limited - Chennai,36.54,42.72,5.36,2.40,0.0
Sat Jun 26 13:18:01,Vi India - Chennai,143.70,11.89,3.21,1.89,0.0
Sat Jun 26 13:20:02,Airconnect Fibernet - Chennai,47.92,35.49,10.01,2.57,0.4
Sat Jun 26 13:22:01,Airconnect Fibernet - Chennai,66.17,53.93,4.22,1.95,0.7
Sat Jun 26 13:24:01,Airgenie - Chennai,38.62,17.03,7.17,2.26,
Sat Jun 26 13:26:01,TataSky Broadband Private Limited - Chennai,55.17,34.05,8.00,1.96,0.0
Sat Jun 26 13:28:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,42.63,46.31,7.31,1.79,
Sat Jun 26 13:30:01,Sri Vari Network Private Limited - Chennai,138.09,183.12,3.40,2.06,
Sat Jun 26 13:32:01,ACT Fibernet - Chennai,57.85,16.61,5.62,1.64,0.0
Sat Jun 26 13:34:01,Sri Vari Network Private Limited - Chennai,47.15,42.83,0.87,2.75,
Sat Jun 26 13:36:01,Sri Vari Network Private Limited - Chennai,46.12,22.88,2.02,1.97,
Sat Jun 26 13:38:01,Shyam Spectra - Chennai,42.66,21.77,3.70,1.95,0.0
Sat Jun 26 13:40:01,Sri Vari Network Private Limited - Chennai,37.60,32.19,1.27,2.37,
Sat Jun 26 13:42:01,,,,,,
Sat Jun 26 13:44:01,Jio - Chennai,72.26,6.60,1.87,0.85,
Sat Jun 26 13:46:01,ACT Fibernet - Chennai,,,,,
Sat Jun 26 13:48:01,Airgenie - Chennai,42.79,17.96,2.57,0.99,
Sat Jun 26 13:50:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,43.88,11.88,3.95,0.85,
Sat Jun 26 13:52:01,Airtel Broadband - Chennai,61.58,5.43,1.47,0.86,
Sat Jun 26 13:54:01,,,,,,
Sat Jun 26 13:56:01,Airconnect Fibernet - Chennai,40.02,25.08,7.18,1.52,1.0
Sat Jun 26 13:58:01,TataSky Broadband Private Limited - Chennai,55.94,8.45,2.59,2.11,0.0
Sat Jun 26 14:00:01,Airtel Broadband - Chennai,46.37,14.02,11.37,1.60,
Sat Jun 26 14:02:01,Airgenie - Chennai,39.33,20.27,7.91,1.92,
Sat Jun 26 14:04:01,Airconnect Fibernet - Chennai,41.40,19.57,4.08,2.28,0.0
Sat Jun 26 14:06:01,Airgenie - Chennai,40.21,20.28,5.83,2.31,
Sat Jun 26 14:08:01,TataSky Broadband Private Limited - Chennai,40.93,29.05,6.76,2.29,0.0
Sat Jun 26 14:10:01,Vi India - Chennai,157.01,4.61,,,
Sat Jun 26 14:12:01,Airconnect Fibernet - Chennai,39.06,21.80,4.61,1.66,2.0
Sat Jun 26 14:14:01,Airtel Broadband - Chennai,40.07,22.81,5.43,1.80,
Sat Jun 26 14:16:01,Airconnect Fibernet - Chennai,40.62,21.01,2.26,1.98,0.0
Sat Jun 26 14:18:01,Airconnect Fibernet - Chennai,37.05,25.04,5.78,1.27,0.0
Sat Jun 26 14:20:01,ACT Fibernet - Chennai,44.44,18.33,3.12,2.00,0.0
Sat Jun 26 14:22:01,Jio - Chennai,55.43,10.66,4.65,1.92,
Sat Jun 26 14:24:01,TataSky Broadband Private Limited - Chennai,48.90,12.41,4.97,2.03,0.0
Sat Jun 26 14:26:01,ACT Fibernet - Chennai,144.40,15.98,4.26,,
Sat Jun 26 14:32:01,Airtel Broadband - Chennai,40.30,20.08,10.06,2.26,
Sat Jun 26 14:34:01,Airgenie - Chennai,39.33,33.81,7.66,2.13,
Sat Jun 26 14:36:01,Jio - Chennai,49.94,11.29,8.33,2.51,
Sat Jun 26 14:38:02,Airconnect Fibernet - Chennai,75.23,5.24,9.52,2.52,1.7
Sat Jun 26 14:40:01,ACT Fibernet - Chennai,39.48,22.18,6.34,2.02,0.0
Sat Jun 26 14:42:01,Sri Vari Network Private Limited - Chennai,45.84,12.65,4.04,2.05,
Sat Jun 26 14:44:01,Shyam Spectra - Chennai,79.18,42.41,9.62,1.86,0.0
Sat Jun 26 14:46:01,Airgenie - Chennai,55.46,9.38,5.55,2.03,
Sat Jun 26 14:48:01,Airtel Broadband - Chennai,40.00,18.72,7.71,2.49,
Sat Jun 26 14:50:01,Airgenie - Chennai,40.79,20.09,2.84,2.46,
Sat Jun 26 14:52:01,Airconnect Fibernet - Chennai,39.96,17.55,3.74,2.22,1.0
Sat Jun 26 14:54:01,TataSky Broadband Private Limited - Chennai,39.52,80.52,6.93,2.58,0.7
Sat Jun 26 14:56:01,Jio - Chennai,55.75,12.07,4.91,2.49,
Sat Jun 26 14:58:01,Jio - Chennai,38.16,19.92,2.97,2.02,
Sat Jun 26 15:00:01,TataSky Broadband Private Limited - Chennai,55.11,12.50,2.04,1.95,0.0
Sat Jun 26 15:02:01,Airgenie - Chennai,40.12,17.03,5.87,2.32,
Sat Jun 26 15:04:01,Airgenie - Chennai,42.88,19.97,4.57,1.37,
Sat Jun 26 15:06:01,Sri Vari Network Private Limited - Chennai,56.28,8.69,5.49,1.50,
Sat Jun 26 15:08:01,Jio - Chennai,67.11,3.88,4.17,1.95,
Sat Jun 26 15:10:01,Airtel Broadband - Chennai,40.06,20.16,6.45,2.09,
Sat Jun 26 15:12:01,Airtel Broadband - Chennai,38.02,12.72,4.16,2.23,
Sat Jun 26 15:14:01,Airtel Broadband - Chennai,48.22,15.41,2.20,1.94,
Sat Jun 26 15:16:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,43.66,9.83,6.04,1.64,
Sat Jun 26 15:18:01,Airconnect Fibernet - Chennai,40.18,30.65,3.41,1.61,2.0
Sat Jun 26 15:20:01,Airconnect Fibernet - Chennai,47.49,16.55,1.28,2.17,0.4
Sat Jun 26 15:22:01,ACT Fibernet - Chennai,158.74,5.86,4.54,2.17,12.8
Sat Jun 26 15:24:01,Airtel Broadband - Chennai,54.30,13.85,6.38,2.13,
Sat Jun 26 15:26:01,Airtel Broadband - Chennai,54.60,15.13,2.59,2.17,
Sat Jun 26 15:28:01,Airtel Broadband - Chennai,40.42,22.23,6.84,2.09,
Sat Jun 26 15:30:01,Cherrinet - K Net Solutions Pvt Ltd - Chennai,40.35,15.27,2.33,2.27,
Sat Jun 26 15:32:01,Sri Vari Network Private Limited - Chennai,55.74,6.36,6.27,1.81,
